name,code,weight
8746,TEST-8746,19
8747,TEST-8747,23
8748,TEST-8748,32
8749,TEST-8749,40
8750,TEST-8750,25
8751,TEST-8751,32
8752,TEST-8752,6
8753,TEST-8753,66
8754,TEST-8754,41
8755,TEST-8755,52
8756,TEST-8756,35
8757,TEST-8757,72
8758,TEST-8758,35
8759,TEST-8759,43
8760,TEST-8760,81
8761,TEST-8761,96
8762,TEST-8762,33
8763,TEST-8763,4
8764,TEST-8764,31
8765,TEST-8765,45
8766,TEST-8766,92
8767,TEST-8767,43
8768,TEST-8768,41
8769,TEST-8769,65
8770,TEST-8770,72
8771,TEST-8771,51
8772,TEST-8772,53
8773,TEST-8773,79
8774,TEST-8774,63
8775,TEST-8775,50
8776,TEST-8776,11
8777,TEST-8777,66
8778,TEST-8778,85
8779,TEST-8779,7
8780,TEST-8780,83
8781,TEST-8781,74
8782,TEST-8782,50
8783,TEST-8783,94
8784,TEST-8784,100
8785,TEST-8785,29
8786,TEST-8786,33
8787,TEST-8787,13
8788,TEST-8788,63
8789,TEST-8789,54
8790,TEST-8790,27
8791,TEST-8791,7
8792,TEST-8792,55
8793,TEST-8793,92
8794,TEST-8794,34
8795,TEST-8795,72
8796,TEST-8796,3
8797,TEST-8797,30
8798,TEST-8798,57
8799,TEST-8799,52
8800,TEST-8800,7
8801,TEST-8801,77
8802,TEST-8802,75
8803,TEST-8803,89
8804,TEST-8804,78
8805,TEST-8805,70
8806,TEST-8806,79
8807,TEST-8807,74
8808,TEST-8808,69
8809,TEST-8809,16
8810,TEST-8810,55
8811,TEST-8811,16
8812,TEST-8812,66
8813,TEST-8813,15
8814,TEST-8814,88
8815,TEST-8815,90
8816,TEST-8816,40
8817,TEST-8817,56
8818,TEST-8818,27
8819,TEST-8819,99
8820,TEST-8820,10
8821,TEST-8821,77
8822,TEST-8822,20
8823,TEST-8823,43
8824,TEST-8824,16
8825,TEST-8825,9
8826,TEST-8826,17
8827,TEST-8827,68
8828,TEST-8828,11
8829,TEST-8829,11
8830,TEST-8830,34
8831,TEST-8831,13
8832,TEST-8832,22
8833,TEST-8833,1
8834,TEST-8834,33
8835,TEST-8835,52
8836,TEST-8836,67
8837,TEST-8837,9
8838,TEST-8838,86
8839,TEST-8839,45
8840,TEST-8840,95
8841,TEST-8841,58
8842,TEST-8842,74
8843,TEST-8843,67
8844,TEST-8844,90
8845,TEST-8845,79
8846,TEST-8846,77
8847,TEST-8847,39
8848,TEST-8848,40
8849,TEST-8849,23
8850,TEST-8850,92
8851,TEST-8851,18
8852,TEST-8852,100
8853,TEST-8853,47
8854,TEST-8854,35
8855,TEST-8855,79
8856,TEST-8856,79
8857,TEST-8857,98
8858,TEST-8858,1
8859,TEST-8859,54
8860,TEST-8860,15
8861,TEST-8861,17
8862,TEST-8862,35
8863,TEST-8863,16
8864,TEST-8864,18
8865,TEST-8865,68
8866,TEST-8866,47
8867,TEST-8867,98
8868,TEST-8868,79
8869,TEST-8869,71
8870,TEST-8870,38
8871,TEST-8871,71
8872,TEST-8872,71
8873,TEST-8873,9
8874,TEST-8874,58
8875,TEST-8875,94
8876,TEST-8876,98
8877,TEST-8877,99
8878,TEST-8878,93
8879,TEST-8879,64
8880,TEST-8880,79
8881,TEST-8881,69
8882,TEST-8882,22
8883,TEST-8883,8
8884,TEST-8884,58
8885,TEST-8885,17
8886,TEST-8886,11
8887,TEST-8887,81
8888,TEST-8888,15
8889,TEST-8889,56
8890,TEST-8890,84
8891,TEST-8891,30
8892,TEST-8892,27
8893,TEST-8893,40
8894,TEST-8894,42
8895,TEST-8895,55
8896,TEST-8896,77
8897,TEST-8897,55
8898,TEST-8898,94
8899,TEST-8899,48
8900,TEST-8900,48
8901,TEST-8901,46
8902,TEST-8902,49
8903,TEST-8903,99
8904,TEST-8904,10
8905,TEST-8905,32
8906,TEST-8906,22
8907,TEST-8907,68
8908,TEST-8908,61
8909,TEST-8909,16
8910,TEST-8910,40
8911,TEST-8911,80
8912,TEST-8912,5
8913,TEST-8913,13
8914,TEST-8914,46
8915,TEST-8915,22
8916,TEST-8916,1
8917,TEST-8917,29
8918,TEST-8918,65
8919,TEST-8919,25
8920,TEST-8920,33
8921,TEST-8921,81
8922,TEST-8922,54
8923,TEST-8923,94
8924,TEST-8924,18
8925,TEST-8925,22
8926,TEST-8926,28
8927,TEST-8927,31
8928,TEST-8928,4
8929,TEST-8929,27
8930,TEST-8930,85
8931,TEST-8931,39
8932,TEST-8932,3
8933,TEST-8933,98
8934,TEST-8934,43
8935,TEST-8935,33
8936,TEST-8936,93
8937,TEST-8937,20
8938,TEST-8938,18
8939,TEST-8939,49
8940,TEST-8940,39
8941,TEST-8941,72
8942,TEST-8942,79
8943,TEST-8943,67
8944,TEST-8944,9
8945,TEST-8945,44
8946,TEST-8946,23
8947,TEST-8947,35
8948,TEST-8948,11
8949,TEST-8949,24
8950,TEST-8950,14
8951,TEST-8951,38
8952,TEST-8952,93
8953,TEST-8953,99
8954,TEST-8954,30
8955,TEST-8955,97
8956,TEST-8956,19
8957,TEST-8957,33
8958,TEST-8958,15
8959,TEST-8959,2
8960,TEST-8960,6
8961,TEST-8961,7
8962,TEST-8962,25
8963,TEST-8963,68
8964,TEST-8964,40
8965,TEST-8965,48
8966,TEST-8966,18
8967,TEST-8967,75
8968,TEST-8968,45
8969,TEST-8969,57
8970,TEST-8970,12
8971,TEST-8971,82
8972,TEST-8972,72
8973,TEST-8973,51
8974,TEST-8974,93
8975,TEST-8975,60
8976,TEST-8976,2
8977,TEST-8977,60
8978,TEST-8978,40
8979,TEST-8979,32
8980,TEST-8980,59
8981,TEST-8981,40
8982,TEST-8982,75
8983,TEST-8983,99
8984,TEST-8984,18
8985,TEST-8985,65
8986,TEST-8986,85
8987,TEST-8987,27
8988,TEST-8988,35
8989,TEST-8989,67
8990,TEST-8990,53
8991,TEST-8991,26
8992,TEST-8992,61
8993,TEST-8993,95
8994,TEST-8994,23
8995,TEST-8995,91
8996,TEST-8996,85
8997,TEST-8997,8
8998,TEST-8998,67
8999,TEST-8999,95
9000,TEST-9000,62
9001,TEST-9001,21
9002,TEST-9002,19
9003,TEST-9003,82
9004,TEST-9004,30
9005,TEST-9005,23
9006,TEST-9006,2
9007,TEST-9007,91
9008,TEST-9008,22
9009,TEST-9009,89
9010,TEST-9010,46
9011,TEST-9011,33
9012,TEST-9012,43
9013,TEST-9013,12
9014,TEST-9014,24
9015,TEST-9015,29
9016,TEST-9016,70
9017,TEST-9017,99
9018,TEST-9018,73
9019,TEST-9019,74
9020,TEST-9020,57
9021,TEST-9021,61
9022,TEST-9022,12
9023,TEST-9023,90
9024,TEST-9024,23
9025,TEST-9025,12
9026,TEST-9026,91
9027,TEST-9027,85
9028,TEST-9028,92
9029,TEST-9029,2
9030,TEST-9030,18
9031,TEST-9031,36
9032,TEST-9032,86
9033,TEST-9033,52
9034,TEST-9034,16
9035,TEST-9035,78
9036,TEST-9036,29
9037,TEST-9037,16
9038,TEST-9038,77
9039,TEST-9039,53
9040,TEST-9040,7
9041,TEST-9041,19
9042,TEST-9042,75
9043,TEST-9043,76
9044,TEST-9044,83
9045,TEST-9045,43
9046,TEST-9046,37
9047,TEST-9047,49
9048,TEST-9048,18
9049,TEST-9049,66
9050,TEST-9050,39
9051,TEST-9051,2
9052,TEST-9052,54
9053,TEST-9053,12
9054,TEST-9054,13
9055,TEST-9055,86
9056,TEST-9056,18
9057,TEST-9057,14
9058,TEST-9058,23
9059,TEST-9059,52
9060,TEST-9060,34
9061,TEST-9061,58
9062,TEST-9062,20
9063,TEST-9063,37
9064,TEST-9064,63
9065,TEST-9065,76
9066,TEST-9066,60
9067,TEST-9067,16
9068,TEST-9068,95
9069,TEST-9069,41
9070,TEST-9070,42
9071,TEST-9071,90
9072,TEST-9072,77
9073,TEST-9073,62
9074,TEST-9074,90
9075,TEST-9075,72
9076,TEST-9076,9
9077,TEST-9077,8
9078,TEST-9078,4
9079,TEST-9079,25
9080,TEST-9080,53
9081,TEST-9081,55
9082,TEST-9082,2
9083,TEST-9083,29
9084,TEST-9084,56
9085,TEST-9085,69
9086,TEST-9086,1
9087,TEST-9087,90
9088,TEST-9088,69
9089,TEST-9089,45
9090,TEST-9090,66
9091,TEST-9091,86
9092,TEST-9092,22
9093,TEST-9093,20
9094,TEST-9094,73
9095,TEST-9095,63
9096,TEST-9096,16
9097,TEST-9097,48
9098,TEST-9098,91
9099,TEST-9099,99
9100,TEST-9100,95
9101,TEST-9101,95
9102,TEST-9102,10
9103,TEST-9103,29
9104,TEST-9104,27
9105,TEST-9105,78
9106,TEST-9106,86
9107,TEST-9107,77
9108,TEST-9108,91
9109,TEST-9109,37
9110,TEST-9110,20
9111,TEST-9111,76
9112,TEST-9112,45
9113,TEST-9113,92
9114,TEST-9114,3
9115,TEST-9115,27
9116,TEST-9116,62
9117,TEST-9117,17
9118,TEST-9118,68
9119,TEST-9119,2
9120,TEST-9120,29
9121,TEST-9121,89
9122,TEST-9122,28
9123,TEST-9123,99
9124,TEST-9124,5
9125,TEST-9125,61
9126,TEST-9126,76
9127,TEST-9127,23
9128,TEST-9128,5
9129,TEST-9129,21
9130,TEST-9130,62
9131,TEST-9131,79
9132,TEST-9132,87
9133,TEST-9133,73
9134,TEST-9134,61
9135,TEST-9135,97
9136,TEST-9136,87
9137,TEST-9137,29
9138,TEST-9138,30
9139,TEST-9139,89
9140,TEST-9140,79
9141,TEST-9141,29
9142,TEST-9142,31
9143,TEST-9143,94
9144,TEST-9144,100
9145,TEST-9145,3
9146,TEST-9146,29
9147,TEST-9147,77
9148,TEST-9148,7
9149,TEST-9149,38
9150,TEST-9150,77
9151,TEST-9151,70
9152,TEST-9152,3
9153,TEST-9153,3
9154,TEST-9154,92
9155,TEST-9155,69
9156,TEST-9156,36
9157,TEST-9157,90
9158,TEST-9158,19
9159,TEST-9159,84
9160,TEST-9160,11
9161,TEST-9161,32
9162,TEST-9162,87
9163,TEST-9163,10
9164,TEST-9164,31
9165,TEST-9165,72
9166,TEST-9166,63
9167,TEST-9167,92
9168,TEST-9168,44
9169,TEST-9169,60
9170,TEST-9170,52
9171,TEST-9171,2
9172,TEST-9172,36
9173,TEST-9173,6
9174,TEST-9174,35
9175,TEST-9175,3
9176,TEST-9176,1
9177,TEST-9177,51
9178,TEST-9178,41
9179,TEST-9179,21
9180,TEST-9180,13
9181,TEST-9181,85
9182,TEST-9182,38
9183,TEST-9183,51
9184,TEST-9184,8
9185,TEST-9185,39
9186,TEST-9186,49
9187,TEST-9187,26
9188,TEST-9188,32
9189,TEST-9189,49
9190,TEST-9190,57
9191,TEST-9191,35
9192,TEST-9192,89
9193,TEST-9193,15
9194,TEST-9194,7
9195,TEST-9195,16
9196,TEST-9196,91
9197,TEST-9197,58
9198,TEST-9198,24
9199,TEST-9199,15
9200,TEST-9200,18
9201,TEST-9201,77
9202,TEST-9202,54
9203,TEST-9203,3
9204,TEST-9204,94
9205,TEST-9205,68
9206,TEST-9206,19
9207,TEST-9207,2
9208,TEST-9208,85
9209,TEST-9209,99
9210,TEST-9210,45
9211,TEST-9211,86
9212,TEST-9212,13
9213,TEST-9213,53
9214,TEST-9214,79
9215,TEST-9215,33
9216,TEST-9216,14
9217,TEST-9217,63
9218,TEST-9218,12
9219,TEST-9219,66
9220,TEST-9220,48
9221,TEST-9221,15
9222,TEST-9222,48
9223,TEST-9223,99
9224,TEST-9224,78
9225,TEST-9225,82
9226,TEST-9226,30
9227,TEST-9227,23
9228,TEST-9228,44
9229,TEST-9229,80
9230,TEST-9230,10
9231,TEST-9231,5
9232,TEST-9232,28
9233,TEST-9233,23
9234,TEST-9234,33
9235,TEST-9235,54
9236,TEST-9236,63
9237,TEST-9237,20
9238,TEST-9238,54
9239,TEST-9239,96
9240,TEST-9240,36
9241,TEST-9241,62
9242,TEST-9242,31
9243,TEST-9243,17
9244,TEST-9244,32
9245,TEST-9245,5
9246,TEST-9246,88
9247,TEST-9247,33
9248,TEST-9248,42
9249,TEST-9249,40
9250,TEST-9250,16
9251,TEST-9251,8
9252,TEST-9252,26
9253,TEST-9253,16
9254,TEST-9254,45
9255,TEST-9255,94
9256,TEST-9256,12
9257,TEST-9257,65
9258,TEST-9258,11
9259,TEST-9259,34
9260,TEST-9260,58
9261,TEST-9261,3
9262,TEST-9262,65
9263,TEST-9263,86
9264,TEST-9264,9
9265,TEST-9265,83
9266,TEST-9266,93
9267,TEST-9267,12
9268,TEST-9268,79
9269,TEST-9269,53
9270,TEST-9270,68
9271,TEST-9271,78
9272,TEST-9272,36
9273,TEST-9273,59
9274,TEST-9274,19
9275,TEST-9275,79
9276,TEST-9276,85
9277,TEST-9277,65
9278,TEST-9278,82
9279,TEST-9279,9
9280,TEST-9280,65
9281,TEST-9281,4
9282,TEST-9282,3
9283,TEST-9283,44
9284,TEST-9284,80
9285,TEST-9285,5
9286,TEST-9286,21
9287,TEST-9287,52
9288,TEST-9288,69
9289,TEST-9289,26
9290,TEST-9290,53
9291,TEST-9291,87
9292,TEST-9292,23
9293,TEST-9293,20
9294,TEST-9294,91
9295,TEST-9295,40
9296,TEST-9296,97
9297,TEST-9297,12
9298,TEST-9298,63
9299,TEST-9299,29
9300,TEST-9300,60
9301,TEST-9301,34
9302,TEST-9302,56
9303,TEST-9303,34
9304,TEST-9304,26
9305,TEST-9305,41
9306,TEST-9306,26
9307,TEST-9307,99
9308,TEST-9308,53
9309,TEST-9309,81
9310,TEST-9310,100
9311,TEST-9311,88
9312,TEST-9312,8
9313,TEST-9313,39
9314,TEST-9314,59
9315,TEST-9315,3
9316,TEST-9316,90
9317,TEST-9317,63
9318,TEST-9318,2
9319,TEST-9319,4
9320,TEST-9320,21
9321,TEST-9321,3
9322,TEST-9322,40
9323,TEST-9323,98
9324,TEST-9324,67
9325,TEST-9325,44
9326,TEST-9326,72
9327,TEST-9327,80
9328,TEST-9328,73
9329,TEST-9329,93
9330,TEST-9330,61
9331,TEST-9331,47
9332,TEST-9332,88
9333,TEST-9333,96
9334,TEST-9334,14
9335,TEST-9335,58
9336,TEST-9336,52
9337,TEST-9337,97
9338,TEST-9338,9
9339,TEST-9339,71
9340,TEST-9340,77
9341,TEST-9341,82
9342,TEST-9342,53
9343,TEST-9343,41
9344,TEST-9344,51
9345,TEST-9345,10
9346,TEST-9346,33
9347,TEST-9347,42
9348,TEST-9348,48
9349,TEST-9349,72
9350,TEST-9350,89
9351,TEST-9351,38
9352,TEST-9352,67
9353,TEST-9353,97
9354,TEST-9354,92
9355,TEST-9355,34
9356,TEST-9356,72
9357,TEST-9357,33
9358,TEST-9358,24
9359,TEST-9359,26
9360,TEST-9360,40
9361,TEST-9361,85
9362,TEST-9362,48
9363,TEST-9363,80
9364,TEST-9364,72
9365,TEST-9365,100
9366,TEST-9366,94
9367,TEST-9367,68
9368,TEST-9368,86
9369,TEST-9369,22
9370,TEST-9370,40
9371,TEST-9371,16
9372,TEST-9372,99
9373,TEST-9373,73
9374,TEST-9374,42
9375,TEST-9375,15
9376,TEST-9376,64
9377,TEST-9377,84
9378,TEST-9378,66
9379,TEST-9379,22
9380,TEST-9380,9
9381,TEST-9381,3
9382,TEST-9382,49
9383,TEST-9383,97
9384,TEST-9384,35
9385,TEST-9385,91
9386,TEST-9386,61
9387,TEST-9387,58
9388,TEST-9388,96
9389,TEST-9389,23
9390,TEST-9390,60
9391,TEST-9391,93
9392,TEST-9392,90
9393,TEST-9393,26
9394,TEST-9394,84
9395,TEST-9395,7
9396,TEST-9396,55
9397,TEST-9397,19
9398,TEST-9398,95
9399,TEST-9399,24
9400,TEST-9400,63
9401,TEST-9401,73
9402,TEST-9402,75
9403,TEST-9403,80
9404,TEST-9404,53
9405,TEST-9405,73
9406,TEST-9406,80
9407,TEST-9407,92
9408,TEST-9408,88
9409,TEST-9409,34
9410,TEST-9410,71
9411,TEST-9411,89
9412,TEST-9412,38
9413,TEST-9413,57
9414,TEST-9414,6
9415,TEST-9415,81
9416,TEST-9416,51
9417,TEST-9417,52
9418,TEST-9418,37
9419,TEST-9419,51
9420,TEST-9420,38
9421,TEST-9421,23
9422,TEST-9422,88
9423,TEST-9423,82
9424,TEST-9424,100
9425,TEST-9425,22
9426,TEST-9426,27
9427,TEST-9427,74
9428,TEST-9428,73
9429,TEST-9429,45
9430,TEST-9430,5
9431,TEST-9431,55
9432,TEST-9432,97
9433,TEST-9433,69
9434,TEST-9434,14
9435,TEST-9435,32
9436,TEST-9436,26
9437,TEST-9437,73
9438,TEST-9438,55
9439,TEST-9439,19
9440,TEST-9440,19
9441,TEST-9441,85
9442,TEST-9442,79
9443,TEST-9443,67
9444,TEST-9444,19
9445,TEST-9445,100
9446,TEST-9446,70
9447,TEST-9447,99
9448,TEST-9448,42
9449,TEST-9449,20
9450,TEST-9450,84
9451,TEST-9451,67
9452,TEST-9452,53
9453,TEST-9453,14
9454,TEST-9454,77
9455,TEST-9455,73
9456,TEST-9456,59
9457,TEST-9457,7
9458,TEST-9458,33
9459,TEST-9459,52
9460,TEST-9460,48
9461,TEST-9461,71
9462,TEST-9462,94
9463,TEST-9463,8
9464,TEST-9464,51
9465,TEST-9465,3
9466,TEST-9466,41
9467,TEST-9467,22
9468,TEST-9468,23
9469,TEST-9469,66
9470,TEST-9470,6
9471,TEST-9471,44
9472,TEST-9472,5
9473,TEST-9473,26
9474,TEST-9474,48
9475,TEST-9475,66
9476,TEST-9476,63
9477,TEST-9477,73
9478,TEST-9478,86
9479,TEST-9479,2
9480,TEST-9480,63
9481,TEST-9481,73
9482,TEST-9482,65
9483,TEST-9483,66
9484,TEST-9484,81
9485,TEST-9485,66
9486,TEST-9486,1
9487,TEST-9487,75
9488,TEST-9488,9
9489,TEST-9489,80
9490,TEST-9490,50
9491,TEST-9491,91
9492,TEST-9492,77
9493,TEST-9493,34
9494,TEST-9494,40
9495,TEST-9495,92
9496,TEST-9496,40
9497,TEST-9497,81
9498,TEST-9498,62
9499,TEST-9499,95
9500,TEST-9500,8
9501,TEST-9501,87
9502,TEST-9502,14
9503,TEST-9503,38
9504,TEST-9504,39
9505,TEST-9505,88
9506,TEST-9506,81
9507,TEST-9507,93
9508,TEST-9508,81
9509,TEST-9509,49
9510,TEST-9510,36
9511,TEST-9511,17
9512,TEST-9512,66
9513,TEST-9513,37
9514,TEST-9514,9
9515,TEST-9515,67
9516,TEST-9516,95
9517,TEST-9517,58
9518,TEST-9518,93
9519,TEST-9519,67
9520,TEST-9520,80
9521,TEST-9521,8
9522,TEST-9522,73
9523,TEST-9523,43
9524,TEST-9524,60
9525,TEST-9525,27
9526,TEST-9526,86
9527,TEST-9527,98
9528,TEST-9528,2
9529,TEST-9529,92
9530,TEST-9530,39
9531,TEST-9531,84
9532,TEST-9532,39
9533,TEST-9533,92
9534,TEST-9534,48
9535,TEST-9535,51
9536,TEST-9536,95
9537,TEST-9537,49
9538,TEST-9538,59
9539,TEST-9539,36
9540,TEST-9540,10
9541,TEST-9541,91
9542,TEST-9542,82
9543,TEST-9543,88
9544,TEST-9544,20
9545,TEST-9545,45
9546,TEST-9546,67
9547,TEST-9547,53
9548,TEST-9548,35
9549,TEST-9549,48
9550,TEST-9550,62
9551,TEST-9551,27
9552,TEST-9552,51
9553,TEST-9553,44
9554,TEST-9554,38
9555,TEST-9555,35
9556,TEST-9556,13
9557,TEST-9557,78
9558,TEST-9558,21
9559,TEST-9559,51
9560,TEST-9560,84
9561,TEST-9561,90
9562,TEST-9562,58
9563,TEST-9563,72
9564,TEST-9564,97
9565,TEST-9565,19
9566,TEST-9566,79
9567,TEST-9567,22
9568,TEST-9568,96
9569,TEST-9569,56
9570,TEST-9570,42
9571,TEST-9571,36
9572,TEST-9572,34
9573,TEST-9573,57
9574,TEST-9574,76
9575,TEST-9575,25
9576,TEST-9576,21
9577,TEST-9577,83
9578,TEST-9578,65
9579,TEST-9579,56
9580,TEST-9580,27
9581,TEST-9581,13
9582,TEST-9582,80
9583,TEST-9583,51
9584,TEST-9584,22
9585,TEST-9585,18
9586,TEST-9586,65
9587,TEST-9587,100
9588,TEST-9588,10
9589,TEST-9589,95
9590,TEST-9590,60
9591,TEST-9591,14
9592,TEST-9592,93
9593,TEST-9593,88
9594,TEST-9594,97
9595,TEST-9595,82
9596,TEST-9596,84
9597,TEST-9597,68
9598,TEST-9598,41
9599,TEST-9599,24
9600,TEST-9600,35
9601,TEST-9601,65
9602,TEST-9602,33
9603,TEST-9603,48
9604,TEST-9604,54
9605,TEST-9605,16
9606,TEST-9606,77
9607,TEST-9607,20
9608,TEST-9608,14
9609,TEST-9609,63
9610,TEST-9610,20
9611,TEST-9611,68
9612,TEST-9612,78
9613,TEST-9613,100
9614,TEST-9614,15
9615,TEST-9615,95
9616,TEST-9616,90
9617,TEST-9617,11
9618,TEST-9618,18
9619,TEST-9619,98
9620,TEST-9620,94
9621,TEST-9621,3
9622,TEST-9622,38
9623,TEST-9623,53
9624,TEST-9624,94
9625,TEST-9625,6
9626,TEST-9626,46
9627,TEST-9627,6
9628,TEST-9628,97
9629,TEST-9629,2
9630,TEST-9630,51
9631,TEST-9631,10
9632,TEST-9632,19
9633,TEST-9633,26
9634,TEST-9634,68
9635,TEST-9635,22
9636,TEST-9636,56
9637,TEST-9637,13
9638,TEST-9638,45
9639,TEST-9639,46
9640,TEST-9640,22
9641,TEST-9641,75
9642,TEST-9642,36
9643,TEST-9643,84
9644,TEST-9644,37
9645,TEST-9645,56
9646,TEST-9646,35
9647,TEST-9647,20
9648,TEST-9648,85
9649,TEST-9649,11
9650,TEST-9650,35
9651,TEST-9651,19
9652,TEST-9652,44
9653,TEST-9653,68
9654,TEST-9654,73
9655,TEST-9655,6
9656,TEST-9656,52
9657,TEST-9657,8
9658,TEST-9658,37
9659,TEST-9659,56
9660,TEST-9660,31
9661,TEST-9661,98
9662,TEST-9662,16
9663,TEST-9663,22
9664,TEST-9664,73
9665,TEST-9665,72
9666,TEST-9666,74
9667,TEST-9667,26
9668,TEST-9668,2
9669,TEST-9669,30
9670,TEST-9670,1
9671,TEST-9671,90
9672,TEST-9672,62
9673,TEST-9673,47
9674,TEST-9674,71
9675,TEST-9675,2
9676,TEST-9676,54
9677,TEST-9677,78
9678,TEST-9678,98
9679,TEST-9679,88
9680,TEST-9680,11
9681,TEST-9681,35
9682,TEST-9682,56
9683,TEST-9683,87
9684,TEST-9684,100
9685,TEST-9685,90
9686,TEST-9686,77
9687,TEST-9687,66
9688,TEST-9688,54
9689,TEST-9689,6
9690,TEST-9690,45
9691,TEST-9691,91
9692,TEST-9692,61
9693,TEST-9693,90
9694,TEST-9694,74
9695,TEST-9695,55
9696,TEST-9696,44
9697,TEST-9697,7
9698,TEST-9698,61
9699,TEST-9699,61
9700,TEST-9700,61
9701,TEST-9701,3
9702,TEST-9702,45
9703,TEST-9703,17
9704,TEST-9704,39
9705,TEST-9705,6
9706,TEST-9706,21
9707,TEST-9707,59
9708,TEST-9708,1
9709,TEST-9709,57
9710,TEST-9710,49
9711,TEST-9711,30
9712,TEST-9712,57
9713,TEST-9713,27
9714,TEST-9714,5
9715,TEST-9715,60
9716,TEST-9716,91
9717,TEST-9717,31
9718,TEST-9718,68
9719,TEST-9719,35
9720,TEST-9720,21
9721,TEST-9721,18
9722,TEST-9722,17
9723,TEST-9723,8
9724,TEST-9724,63
9725,TEST-9725,48
9726,TEST-9726,88
9727,TEST-9727,100
9728,TEST-9728,6
9729,TEST-9729,95
9730,TEST-9730,29
9731,TEST-9731,30
9732,TEST-9732,28
9733,TEST-9733,65
9734,TEST-9734,19
9735,TEST-9735,12
9736,TEST-9736,50
9737,TEST-9737,25
9738,TEST-9738,33
9739,TEST-9739,27
9740,TEST-9740,31
9741,TEST-9741,10
9742,TEST-9742,89
9743,TEST-9743,47
9744,TEST-9744,80
9745,TEST-9745,47
9746,TEST-9746,5
9747,TEST-9747,1
9748,TEST-9748,87
9749,TEST-9749,52
9750,TEST-9750,25
9751,TEST-9751,40
9752,TEST-9752,23
9753,TEST-9753,31
9754,TEST-9754,12
9755,TEST-9755,95
9756,TEST-9756,29
9757,TEST-9757,33
9758,TEST-9758,96
9759,TEST-9759,17
9760,TEST-9760,27
9761,TEST-9761,59
9762,TEST-9762,9
9763,TEST-9763,55
9764,TEST-9764,31
9765,TEST-9765,92
9766,TEST-9766,82
9767,TEST-9767,85
9768,TEST-9768,74
9769,TEST-9769,39
9770,TEST-9770,44
9771,TEST-9771,72
9772,TEST-9772,49
9773,TEST-9773,92
9774,TEST-9774,4
9775,TEST-9775,12
9776,TEST-9776,25
9777,TEST-9777,85
9778,TEST-9778,89
9779,TEST-9779,69
9780,TEST-9780,89
9781,TEST-9781,86
9782,TEST-9782,95
9783,TEST-9783,91
9784,TEST-9784,90
9785,TEST-9785,66
9786,TEST-9786,6
9787,TEST-9787,63
9788,TEST-9788,97
9789,TEST-9789,80
9790,TEST-9790,26
9791,TEST-9791,76
9792,TEST-9792,100
9793,TEST-9793,27
9794,TEST-9794,9
9795,TEST-9795,73
9796,TEST-9796,77
9797,TEST-9797,78
9798,TEST-9798,38
9799,TEST-9799,83
9800,TEST-9800,89
9801,TEST-9801,44
9802,TEST-9802,2
9803,TEST-9803,85
9804,TEST-9804,44
9805,TEST-9805,33
9806,TEST-9806,49
9807,TEST-9807,47
9808,TEST-9808,74
9809,TEST-9809,13
9810,TEST-9810,87
9811,TEST-9811,62
9812,TEST-9812,25
9813,TEST-9813,23
9814,TEST-9814,69
9815,TEST-9815,20
9816,TEST-9816,76
9817,TEST-9817,17
9818,TEST-9818,67
9819,TEST-9819,76
9820,TEST-9820,44
9821,TEST-9821,3
9822,TEST-9822,17
9823,TEST-9823,90
9824,TEST-9824,77
9825,TEST-9825,67
9826,TEST-9826,16
9827,TEST-9827,90
9828,TEST-9828,16
9829,TEST-9829,27
9830,TEST-9830,49
9831,TEST-9831,71
9832,TEST-9832,77
9833,TEST-9833,51
9834,TEST-9834,9
9835,TEST-9835,34
9836,TEST-9836,90
9837,TEST-9837,100
9838,TEST-9838,39
9839,TEST-9839,9
9840,TEST-9840,10
9841,TEST-9841,61
9842,TEST-9842,76
9843,TEST-9843,23
9844,TEST-9844,87
9845,TEST-9845,11
9846,TEST-9846,25
9847,TEST-9847,62
9848,TEST-9848,66
9849,TEST-9849,4
9850,TEST-9850,86
9851,TEST-9851,26
9852,TEST-9852,33
9853,TEST-9853,31
9854,TEST-9854,34
9855,TEST-9855,21
9856,TEST-9856,37
9857,TEST-9857,23
9858,TEST-9858,70
9859,TEST-9859,40
9860,TEST-9860,1
9861,TEST-9861,85
9862,TEST-9862,60
9863,TEST-9863,27
9864,TEST-9864,36
9865,TEST-9865,3
9866,TEST-9866,55
9867,TEST-9867,98
9868,TEST-9868,47
9869,TEST-9869,40
9870,TEST-9870,95
9871,TEST-9871,40
9872,TEST-9872,15
9873,TEST-9873,20
9874,TEST-9874,53
9875,TEST-9875,14
9876,TEST-9876,12
9877,TEST-9877,40
9878,TEST-9878,66
9879,TEST-9879,94
9880,TEST-9880,66
9881,TEST-9881,65
9882,TEST-9882,31
9883,TEST-9883,92
9884,TEST-9884,94
9885,TEST-9885,77
9886,TEST-9886,53
9887,TEST-9887,92
9888,TEST-9888,86
9889,TEST-9889,84
9890,TEST-9890,1
9891,TEST-9891,96
9892,TEST-9892,1
9893,TEST-9893,2
9894,TEST-9894,96
9895,TEST-9895,6
9896,TEST-9896,69
9897,TEST-9897,28
9898,TEST-9898,87
9899,TEST-9899,79
9900,TEST-9900,70
9901,TEST-9901,57
9902,TEST-9902,5
9903,TEST-9903,5
9904,TEST-9904,45
9905,TEST-9905,66
9906,TEST-9906,80
9907,TEST-9907,73
9908,TEST-9908,41
9909,TEST-9909,32
9910,TEST-9910,31
9911,TEST-9911,69
